Ma_San_Pham,Trong_Luong,Muc_Beo,Ti_Le_Hien_Thi,Loai_Hang,Gia_Niem_Yet,Ma_Cua_Hang,Nam_Mo_Cua,Quy_Mo,Loai_Do_Thi,Kieu_Cua_Hang,Doanh_So
FDY28,,BeoThuong,0.26639671,Do_Dong_Lanh,215.6218,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,641.1654
NCA54,16.5,BeoThap,0.061330521,Do_Gia_Dung,178.7318,OUT010,1998,,Do_Thi_3,Tap_Hoa,360.8636
NCA41,16.75,BeoThap,0.032771033,Y_Te_Ve_Sinh,192.3162,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2308.9944
NCQ06,,BeoThap,0.073229342,Do_Gia_Dung,254.1014,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,255.0014
FDV03,17.6,BeoThap,0.058209079,Thit_Tuoi,153.6314,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,5274.4676
NCT54,8.695,BeoThap,0.119513002,Do_Gia_Dung,93.4094,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,856.8846
FDC35,7.435,BeoThap,0.123338082,Thuc_Pham_Bot,206.1638,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1656.5104
FDB26,,BeoThuong,0.031116081,Do_Hop,55.264,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1544.656
DRM11,6.57,BeoThap,0.066069578,Do_Uong_Con,261.0278,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,4165.2448
NCS06,7.935,BeoThap,0.031730739,Do_Gia_Dung,261.091,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2366.919
DRI25,19.6,BeoThap,0.033970195,Nuoc_Giai_Khat,55.1614,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1381.535
FDY20,12.5,BeoThuong,0.082215187,Rau_Cu_Qua,91.4488,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1086.5856
DRE60,9.395,BeoThap,0.159657596,Nuoc_Giai_Khat,224.972,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,7696.648
FDF53,20.75,beothuong,0.083606565,Do_Dong_Lanh,178.8318,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3608.636
FDY02,,BeoThuong,0.087221497,Sua_Bo,263.991,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,9467.676
FDH32,12.8,BeoThap,0.076060037,Rau_Cu_Qua,95.141,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,868.869
FDW37,19.2,BeoThap,0.124301968,Do_Hop,89.7488,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,2082.6224
FDY15,18.25,BeoThuong,0.171174491,Sua_Bo,156.463,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,938.778
FDV44,8.365,BeoThuong,0.039844429,Rau_Cu_Qua,190.1188,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1904.188
FDA47,10.5,BeoThuong,0.11733375,Do_Nuong,164.121,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2773.057
FDX40,12.85,BeoThap,0.098993139,Do_Dong_Lanh,39.3164,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,540.6296
FDD36,13.3,BThap,0.021306635,Do_Nuong,119.8124,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1896.1984
FDD05,,BeoThap,0.016531033,Do_Dong_Lanh,122.4098,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3012.745
FDS23,4.635,BeoThap,0.141686037,Banh_Mi,126.9994,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1798.9916
FDT20,10.5,BeoThap,0.041479396,Rau_Cu_Qua,36.8164,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,772.328
FDV48,,BeoThuong,0.051366901,Do_Nuong,77.0644,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3221.1404
FDG44,6.13,BeoThap,0.0,Rau_Cu_Qua,54.1298,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1348.245
DRI13,15.35,BeoThap,0.020441939,Nuoc_Giai_Khat,216.4508,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,5426.27
FDW13,8.5,BeoThap,0.098283459,Do_Hop,51.3324,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,934.7832
FDJ20,20.7,BeoThuong,0.100091576,Rau_Cu_Qua,125.5388,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2105.2596
FDW52,14.0,BeoThuong,0.037491314,Do_Dong_Lanh,164.2526,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1808.9786
FDR43,18.2,BeoThap,0.161458973,Rau_Cu_Qua,37.819,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,256.333
NCF55,6.675,BThap,0.021710275,Do_Gia_Dung,34.9874,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,247.0118
FDL16,12.85,BeoThap,0.169139066,Do_Dong_Lanh,46.406,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,186.424
FDT21,7.42,BeoThap,0.020391845,Do_An_Vat,248.9092,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,2241.0828
FDU46,10.3,BeoThuong,0.011117041,Do_An_Vat,85.854,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2683.174
FDC56,7.72,BeoThap,0.12152072,Rau_Cu_Qua,118.244,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,958.752
FDM16,8.155,BeoThuong,0.033555399,Do_Dong_Lanh,74.7354,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1655.1788
FDF58,13.3,BThap,0.0,Do_An_Vat,62.151,OUT010,1998,,Do_Thi_3,Tap_Hoa,63.251
FDJ58,,BeoThuong,0.184359831,Do_An_Vat,172.6764,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,858.882
FDW19,12.35,BeoThuong,0.038718195,Rau_Cu_Qua,110.657,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2087.283
NCT41,15.7,BThap,0.055943697,Y_Te_Ve_Sinh,150.6024,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2428.8384
FDT01,13.65,BeoThuong,0.18520944,Do_Hop,212.9902,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3185.853
FDW47,15.0,BeoThap,0.046375227,Banh_Mi,122.8414,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,731.0484
DRJ25,14.6,BeoThap,0.151419185,Nuoc_Giai_Khat,50.3692,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1034.6532
NCN53,5.175,BeoThap,0.030527166,Y_Te_Ve_Sinh,33.5874,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,635.1732
FDV14,19.85,BeoThap,0.044566659,Sua_Bo,88.5856,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,703.0848
FDQ48,14.3,BeoThuong,0.034551415,Do_Nuong,98.1726,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,685.1082
FDD14,20.7,BeoThap,0.169667145,Do_Hop,183.5266,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,4426.2384
FDI60,7.22,BeoThuong,0.038398937,Do_Nuong,61.951,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1518.024
FDP36,10.395,BeoThuong,0.091096531,Do_Nuong,52.3008,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2226.4352
FDH57,10.895,BeoThap,0.035747522,Rau_Cu_Qua,133.6284,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1581.9408
DRK59,8.895,BeoThap,0.075757177,Do_Uong_Con,233.8616,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,937.4464
FDL22,16.85,BeoThap,0.036383293,Do_An_Vat,91.0488,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1086.5856
FDD38,16.75,BeoThuong,0.008191729,Do_Hop,103.5674,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1629.8784
FDF26,6.825,BeoThuong,0.078057026,Do_Hop,154.5998,OUT010,1998,,Do_Thi_3,Tap_Hoa,153.7998
FDO15,16.75,BeoThuong,0.008601441,Thit_Tuoi,73.7038,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1404.1722
FDL12,15.85,BeoThuong,0.121531501,Do_Nuong,59.222,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,599.22
FDL04,19.0,BeoThap,0.112556507,Do_Dong_Lanh,104.9622,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1587.933
FDI60,7.22,BeoThuong,0.064141866,Do_Nuong,61.251,OUT010,1998,,Do_Thi_3,Tap_Hoa,126.502
DRZ11,8.85,BeoThuong,0.113302223,Nuoc_Giai_Khat,125.1388,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1114.5492
DRG27,,BeoThap,0.184035253,Sua_Bo,42.2138,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,40.6138
FDV52,20.7,BeoThuong,0.121709653,Do_Dong_Lanh,119.7466,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2003.3922
NCE19,8.97,BeoThap,0.092997032,Do_Gia_Dung,55.2956,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,873.5296
FDW26,11.8,BeoThuong,0.107057186,Sua_Bo,224.1772,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3558.0352
FDU14,17.75,BeoThap,0.034746076,Sua_Bo,248.275,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,998.7
FDF26,6.825,BeoThuong,0.046824729,Do_Hop,155.1998,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2460.7968
FDT23,7.72,BeoThuong,0.074883035,Banh_Mi,79.8986,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1090.5804
FDE41,9.195,BeoThuong,0.064014173,Do_Dong_Lanh,83.3566,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1437.4622
FDY34,,BeoThuong,0.019227816,Do_An_Vat,163.9842,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,331.5684
FDK51,,BeoThap,0.005209791,Sua_Bo,265.2884,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3179.8608
FDV25,5.905,BeoThap,0.045838211,Do_Hop,222.5456,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,3315.684
FDA08,11.85,BeoThuong,0.050043472,Rau_Cu_Qua,164.6526,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2137.8838
FDF26,6.825,BeoThuong,0.046898544,Do_Hop,153.7998,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,922.7988
FDU09,,BeoThuong,0.06627464,Do_An_Vat,54.1956,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3002.758
FDD10,20.6,BeoThuong,0.046280998,Do_An_Vat,177.4344,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1962.7784
FDU20,19.35,BeoThuong,0.021453493,Rau_Cu_Qua,120.3098,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2530.7058
NCL42,18.85,BeoThap,0.040338009,Do_Gia_Dung,246.7144,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,6615.3888
FDL58,5.78,BeoThuong,0.074451126,Do_An_Vat,264.5568,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,6327.7632
FDR31,6.46,BeoThuong,0.049162885,Rau_Cu_Qua,146.9102,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1895.5326
NCQ54,17.7,BeoThap,0.012540003,Do_Gia_Dung,167.0474,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,5895.659
FDV38,,BeoThap,0.178192864,Sua_Bo,54.9956,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,109.1912
NCW41,,BeoThap,0.015375557,Y_Te_Ve_Sinh,156.9604,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,4278.4308
FDF22,6.865,BeoThap,0.057062186,Do_An_Vat,212.0218,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2350.9398
DRC13,8.26,BeoThuong,0.0,Nuoc_Giai_Khat,122.573,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,739.038
NCP06,20.7,BThap,0.039238384,Do_Gia_Dung,152.8366,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2569.3222
FDN01,8.895,BeoThap,0.072545601,Do_An_Sang,176.237,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1764.37
FDC50,15.85,BeoThap,0.137053947,Do_Hop,94.4094,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1047.3034
FDY51,12.5,BeoThap,0.081465335,Thit_Tuoi,220.7798,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,6611.394
DRD37,9.8,BeoThap,0.013869809,Nuoc_Giai_Khat,47.406,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,978.726
FDC28,7.905,BeoThap,0.054986919,Do_Dong_Lanh,108.6254,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1844.9318
FDU12,15.5,BeoThuong,0.126791761,Do_Nuong,262.1568,OUT010,1998,,Do_Thi_3,Tap_Hoa,527.3136
FDI57,19.85,BeoThap,0.054025644,Hai_San,197.2768,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,6503.5344
FDS31,13.1,BeoThuong,0.044281996,Rau_Cu_Qua,178.5318,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,3067.3406
FDX23,6.445,BeoThap,0.029667053,Do_Nuong,94.4436,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1134.5232
NCY17,18.2,BeoThap,0.1630653,Y_Te_Ve_Sinh,43.3086,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,758.3462
DRB48,16.75,BeoThuong,0.041599644,Nuoc_Giai_Khat,40.9822,OUT010,1998,,Do_Thi_3,Tap_Hoa,157.1288
FDS33,6.67,BeoThuong,0.123620492,Do_An_Vat,90.0514,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1505.3738
FDH27,7.075,BeoThap,0.058346939,Sua_Bo,142.2128,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3163.8816
FDT52,9.695,BeoThuong,0.047697859,Do_Dong_Lanh,244.6144,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2695.1584
FDP46,15.35,BeoThap,0.0,Do_An_Vat,88.283,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1797.66
DRB24,8.785,BeoThap,0.020693619,Nuoc_Giai_Khat,153.1656,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1853.5872
FDK22,9.8,BeoThap,0.043663452,Do_An_Vat,217.185,OUT010,1998,,Do_Thi_3,Tap_Hoa,432.77
FDJ36,,BeoThuong,0.127638966,Do_Nuong,104.5332,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,2563.33
FDR45,10.8,BeoThap,0.029001987,Do_An_Vat,238.6222,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,8604.7992
FDX07,19.2,BeoThuong,0.0,Rau_Cu_Qua,184.595,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,3844.995
DRB13,6.115,BeoThuong,0.007084185,Nuoc_Giai_Khat,191.153,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3415.554
FDZ22,,BeoThap,0.079261744,Do_An_Vat,81.825,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,83.225
NCI54,,BThap,0.058827583,Do_Gia_Dung,110.4912,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,436.7648
FDY26,20.6,BeoThuong,0.030634813,Sua_Bo,212.9244,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2540.6928
FDV24,5.635,BeoThap,0.103481775,Do_Nuong,150.005,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1797.66
DRE25,15.35,BeoThap,0.073397129,Nuoc_Giai_Khat,91.912,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2609.936
NCV06,11.3,BeoThap,0.066952965,Do_Gia_Dung,192.0478,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,3099.9648
FDL25,6.92,BeoThuong,0.131128467,Do_An_Sang,93.1804,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1561.9668
FDL40,17.7,BeoThap,0.01161096,Do_Dong_Lanh,95.041,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,868.869
FDW28,18.25,BThap,0.148673586,Do_Dong_Lanh,197.2452,OUT010,1998,,Do_Thi_3,Tap_Hoa,195.7452
DRE03,19.6,BeoThap,0.024276035,Sua_Bo,45.3718,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,614.5334
DRF13,12.1,BeoThap,0.02984176,Nuoc_Giai_Khat,144.4444,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,3628.61
FDI35,14.0,BeoThap,0.041283361,Thuc_Pham_Bot,182.4634,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,5452.902
FDU19,8.77,BeoThuong,0.047036036,Rau_Cu_Qua,170.5422,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2759.0752
FDU50,5.75,BeoThuong,0.075287081,Sua_Bo,115.3176,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,572.588
FDF22,6.865,BeoThap,0.056945936,Do_An_Vat,214.6218,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1923.4962
NCV54,11.1,BeoThap,0.033160417,Do_Gia_Dung,119.6124,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2251.7356
DRL11,10.5,BeoThap,0.048092816,Do_Uong_Con,159.2946,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1893.5352
FDC50,15.85,BeoThap,0.136774734,Do_Hop,94.4094,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1428.141
FDL02,20.0,BeoThuong,0.104083376,Do_Hop,107.4622,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3705.177
FDW32,18.35,BeoThuong,0.094279004,Rau_Cu_Qua,86.3882,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1545.9876
DRQ35,9.3,BeoThap,0.042357203,Do_Uong_Con,123.2388,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1857.582
FDO22,13.5,BeoThuong,0.017887238,Do_An_Vat,79.496,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1438.128
FDZ31,15.35,BeoThuong,0.113217223,Rau_Cu_Qua,191.1504,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1725.7536
FDV16,7.75,BeoThuong,0.083059634,Do_Dong_Lanh,35.7558,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,611.2044
NCI18,18.35,BeoThap,0.014045832,Do_Gia_Dung,222.7746,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1570.6222
FDR34,17.0,BeoThuong,0.015965308,Do_An_Vat,229.4352,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,4809.7392
FDE02,,BeoThap,0.212293753,Do_Hop,92.2778,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,469.389
FDX40,12.85,BeoThap,0.099553084,Do_Dong_Lanh,40.0164,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1312.9576
FDS03,7.825,BeoThap,0.079613553,Thit_Tuoi,65.0826,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1162.4868
NCH54,13.5,BeoThap,0.072655379,Do_Gia_Dung,157.792,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,3994.8
NCY41,16.75,BThap,0.075889215,Y_Te_Ve_Sinh,37.6532,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,575.2512
FDQ08,15.7,BeoThuong,0.031685529,Rau_Cu_Qua,63.1536,OUT010,1998,,Do_Thi_3,Tap_Hoa,122.5072
FDY58,11.65,BeoThap,0.039980644,Do_An_Vat,227.3694,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,4567.388
FDF56,16.7,BeoThuong,0.119647957,Rau_Cu_Qua,180.9976,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,4165.2448
FDP25,15.2,BeoThap,0.021203509,Do_Hop,216.3824,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,6114.7072
FDI02,15.7,BeoThuong,0.11521312,Do_Hop,112.0202,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3150.5656
FDF56,16.7,beothuong,0.199955274,Rau_Cu_Qua,182.3976,OUT010,1998,,Do_Thi_3,Tap_Hoa,724.3904
FDG34,11.5,BeoThuong,0.037723476,Do_An_Vat,109.5254,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1953.4572
FDR48,11.65,BeoThap,0.131394793,Do_Nuong,151.9024,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1669.8264
FDW47,,BeoThap,0.081197035,Banh_Mi,121.7414,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,365.5242
FDX40,12.85,BeoThap,0.098910759,Do_Dong_Lanh,37.6164,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,308.9312
FDD11,12.85,BeoThap,0.030789914,Thuc_Pham_Bot,254.904,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3036.048
NCU06,,BeoThap,0.13027716,Do_Gia_Dung,228.001,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,1148.505
FDI60,7.22,BeoThuong,0.03832122,Do_Nuong,61.851,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,822.263
NCA05,,BeoThap,0.044000492,Y_Te_Ve_Sinh,148.2734,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,296.9468
FDY51,12.5,BeoThap,0.081134826,Thit_Tuoi,220.0798,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,4848.3556
FDU49,19.5,BeoThuong,0.03075661,Do_Hop,86.254,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,2163.85
DRI47,14.7,BeoThap,0.035016091,Do_Uong_Con,144.3128,OUT010,1998,,Do_Thi_3,Tap_Hoa,431.4384
NCP06,20.7,BeoThap,0.039467795,Do_Gia_Dung,151.7366,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,604.5464
FDT44,16.6,BeoThap,0.103195401,Rau_Cu_Qua,117.8466,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,942.7728
FDH44,19.1,BeoThuong,0.026018497,Rau_Cu_Qua,148.2418,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3089.9778
FDB29,16.7,BeoThuong,0.052401766,Do_Dong_Lanh,115.1176,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1488.7288
FDF53,20.75,BeoThuong,0.083536989,Do_Dong_Lanh,180.3318,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,4149.9314
FDQ59,9.8,BeoThuong,0.056339618,Banh_Mi,84.2908,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,755.0172
FDS58,9.285,BeoThuong,0.021002641,Do_An_Vat,161.1578,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,4011.445
FDI34,10.65,beothuong,0.085268317,Do_An_Vat,229.7668,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,3916.2356
FDC60,5.425,BeoThuong,0.191603334,Do_Nuong,87.0514,OUT010,1998,,Do_Thi_3,Tap_Hoa,88.5514
NCX30,16.7,BeoThap,0.026729068,Do_Gia_Dung,248.4776,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,6439.6176
DRM47,9.3,BeoThap,0.043777415,Do_Uong_Con,192.9846,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,6114.7072
FDP49,,BeoThuong,0.120965853,Do_An_Sang,55.8614,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,110.5228
NCP18,12.15,BeoThap,0.028642712,Do_Gia_Dung,149.0708,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1203.7664
FDV52,20.7,BeoThuong,0.12152072,Do_Dong_Lanh,118.0466,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1060.6194
NCF19,13.0,BeoThap,0.03525175,Do_Gia_Dung,48.0034,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,923.4646
FDC28,,BeoThap,0.054720642,Do_Dong_Lanh,107.8254,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,2387.5588
FDW31,11.35,BeoThuong,0.043122189,Rau_Cu_Qua,197.9742,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,995.371
FDZ36,6.035,BeoThuong,0.066051758,Do_Nuong,187.724,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2050.664
FDT47,,BeoThuong,0.02439015,Banh_Mi,95.9068,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3207.8244
FDL50,12.15,BeoThuong,0.042378864,Do_Hop,125.4046,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1867.569
DRG37,16.2,BeoThap,0.01940856,Nuoc_Giai_Khat,156.7972,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,3739.1328
FDQ11,,BeoThuong,0.118535581,Banh_Mi,256.3988,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,256.9988
FDD08,8.3,BeoThap,0.03549838,Rau_Cu_Qua,36.6506,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,455.4072
NCN18,,BeoThap,0.124110734,Do_Gia_Dung,111.7544,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,4138.6128
FDM50,,BeoThuong,0.029943463,Do_Hop,60.222,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1677.816
FDE44,14.65,BeoThap,0.0,Rau_Cu_Qua,49.7692,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,837.5764
DRD01,12.1,BeoThuong,0.061521569,Nuoc_Giai_Khat,55.8614,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1436.7964
FDT52,9.695,BeoThuong,0.047429578,Do_Dong_Lanh,245.8144,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3430.2016
NCI55,,BeoThap,0.012592289,Do_Gia_Dung,123.3414,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,4751.8146
FDG56,13.3,BeoThuong,0.071439051,Rau_Cu_Qua,61.0536,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1898.8616
FDE28,9.5,BeoThuong,0.0,Do_Dong_Lanh,228.4668,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,3916.2356
FDA15,9.3,BeoThap,0.016047301,Sua_Bo,249.8092,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,3735.138
FDU04,7.93,BeoThap,0.0,Do_Dong_Lanh,123.2414,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,487.3656
FDJ56,8.985,BeoThap,0.183774965,Rau_Cu_Qua,101.77,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,798.96
FDR04,7.075,BeoThap,0.0,Do_Dong_Lanh,98.0068,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,874.8612
FDG40,,BeoThap,0.039631495,Do_Dong_Lanh,31.9558,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,984.7182
FDG58,10.695,BeoThuong,0.087272074,Do_An_Vat,153.7972,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2025.3636
